t_original,x_original,t_noNaN,x_noNaN,t_noOutliers,x_noOutliers,t_minmax,x_minmax,t_zscore,x_zscore
39.4,10.3995936994847,39.4,10.3995936994847,39.4,0.980466437400902,0.394394394394394,0.796067076961342,-0.365280125971247,1.30704701778758
39.5,0.888175130865252,39.5,0.888175130865252,39.5,0.888175130865252,0.395395395395395,0.764941534939659,-0.361817755108961,1.18247116015175
39.6,1.06228434403184,39.6,1.06228434403184,39.6,1.06228434403184,0.396396396396396,0.823660430946245,-0.358355384246674,1.41748576084059
39.7,0.874724770931708,39.7,0.874724770931708,39.7,0.874724770931708,0.397397397397397,0.76040535749204,-0.354893013384387,1.16431571098618
39.8,0.920362770583879,39.8,0.920362770583879,39.8,0.920362770583879,0.398398398398398,0.775796920676927,-0.351430642522101,1.22591840316669
39.9,0.640523898975389,39.9,0.640523898975389,39.9,0.640523898975389,0.399399399399399,0.681420354947132,-0.347968271659814,0.84818870424856
40,1.01919444333671,40,1.01919444333671,40,1.01919444333671,0.4004004004004,0.809128222386836,-0.344505900797527,1.35932252167933
40.1,0.495018480336553,40.1,0.495018480336553,40.1,0.495018480336553,0.401401401401401,0.632348181280631,-0.341043529935241,0.651783831481996
40.2,0.91131980689809,40.2,0.91131980689809,40.2,0.91131980689809,0.402402402402402,0.772747151887557,-0.337581159072954,1.21371210769842
40.3,0.569147140662592,40.3,0.569147140662592,40.3,0.569147140662592,0.403403403403403,0.657348312046988,-0.334118788210667,0.751843542219157
40.4,0.214459760107541,40.4,0.214459760107541,40.4,0.214459760107541,0.404404404404404,0.53772884427228,-0.33065641734838,0.273082472689974
40.5,0.160562840752027,40.5,0.160562840752027,40.5,0.160562840752027,0.405405405405405,0.51955193367029,-0.327194046486094,0.200331796546397
40.6,0.340616869451489,40.6,0.340616869451489,40.6,0.340616869451489,0.406406406406406,0.580275737968083,-0.323731675623807,0.4433707770094
40.7,0.0708943534916327,40.7,0.0708943534916327,40.7,0.0708943534916327,0.407407407407407,0.48931094594339,-0.32026930476152,0.0792962502671098
40.8,-0.0174432145536161,40.8,-0.0174432145536161,40.8,-0.0174432145536161,0.408408408408408,0.459518815032083,-0.316806933899234,-0.0399428060837718
40.9,-0.0826164657402488,40.9,-0.0826164657402488,40.9,-0.0826164657402488,0.409409409409409,0.437538925000776,-0.313344563036947,-0.127914403477447
41,-0.374000498000675,41,-0.374000498000675,41,-0.374000498000675,0.41041041041041,0.339268716451219,-0.30988219217466,-0.521227891852531
41.1,-0.269999246203699,41.1,-0.269999246203699,41.1,-0.269999246203699,0.411411411411411,0.374343475435848,-0.306419821312374,-0.380845816615529
41.2,-0.59389394176862,41.2,-0.59389394176862,41.2,-0.59389394176862,0.412412412412412,0.265108940398553,-0.302957450450087,-0.818042568924066
41.3,-0.509596489822549,41.3,-0.509596489822549,41.3,-0.509596489822549,0.413413413413413,0.293538529071184,-0.2994950795878,-0.704256907339126
41.4,-0.548134174904527,41.4,-0.548134174904527,41.4,-0.548134174904527,0.414414414414414,0.280541569970013,-0.296032708725513,-0.756275513972815
41.5,-0.622746542329999,41.5,-0.622746542329999,41.5,-0.622746542329999,0.415415415415415,0.255378307417849,-0.292570337863227,-0.856988138066807
41.6,-0.0423372328998661,41.6,-0.0423372328998661,41.6,-0.0423372328998661,0.416416416416416,0.451123226723606,-0.28910796700094,-0.0735450358267043
41.7,-0.534742591439711,41.7,-0.534742591439711,41.7,-0.534742591439711,0.417417417417417,0.285057924863201,-0.285645596138653,-0.738199401954758
41.8,-0.741677182382106,41.8,-0.741677182382106,41.8,-0.741677182382106,0.418418418418418,0.215268563894199,-0.282183225276366,-1.01752207175803
41.9,-0.928009608517849,41.9,-0.928009608517849,41.9,-0.928009608517849,0.419419419419419,0.152427349727944,-0.27872085441408,-1.26903570465106
42,-1.0319080714807,42,-1.0319080714807,42,-1.0319080714807,0.42042042042042,0.117387256610512,-0.275258483551793,-1.40927903434803
42.1,-0.614775905609314,42.1,-0.614775905609314,42.1,-0.614775905609314,0.421421421421421,0.258066430465424,-0.271796112689506,-0.846229281760016
42.2,-1.13971069150029,42.2,-1.13971069150029,42.2,-1.13971069150029,0.422422422422422,0.0810304738817844,-0.26833374182722,-1.55479223974557
42.3,-1.07755324141341,42.3,-1.07755324141341,42.3,-1.07755324141341,0.423423423423423,0.101993275225295,-0.264871370964933,-1.47089140505494
42.4,-1.04302581999554,42.4,-1.04302581999554,42.4,-1.04302581999554,0.424424424424424,0.113637759918196,-0.261409000102646,-1.42428589803004
42.5,-1.23065490152056,42.5,-1.23065490152056,42.5,-1.23065490152056,0.425425425425425,0.0503592445225868,-0.25794662924036,-1.67754977114874
42.6,-1.13128284553563,42.6,-1.13128284553563,42.6,-1.13128284553563,0.426426426426426,0.083872792227597,-0.254484258378073,-1.54341623718931
42.7,-0.950342680378987,42.7,-0.950342680378987,42.7,-0.950342680378987,0.427427427427427,0.144895448915395,-0.251021887515786,-1.2991811396349
42.8,-0.838251650095453,42.8,-0.838251650095453,42.8,-0.838251650095453,0.428428428428428,0.182698511893989,-0.247559516653499,-1.14787938917738
42.9,-1.00836544650114,42.9,-1.00836544650114,42.9,-1.00836544650114,0.429429429429429,0.125327083129481,-0.244097145791213,-1.37750093077665
43,-0.477544186928103,43,-0.477544186928103,43,-0.477544186928103,0.43043043043043,0.304348272026198,-0.240634774928926,-0.660992343512231
43.1,-0.765968557142304,43.1,-0.765968557142304,43.1,-0.765968557142304,0.431431431431431,0.207076219086826,-0.237172404066639,-1.05031084631868
43.2,-0.91572022407954,43.2,-0.91572022407954,43.2,-0.91572022407954,0.432432432432432,0.156571984429886,-0.233710033204353,-1.25244735344349
43.3,-0.654772969586149,43.3,-0.654772969586149,43.3,-0.654772969586149,0.433433433433433,0.24457729110565,-0.230247662342066,-0.900217774662161
43.4,-0.841540087830152,43.4,-0.841540087830152,43.4,-0.841540087830152,0.434434434434434,0.181589475618101,-0.226785291479779,-1.1523181599182
43.5,-0.725029860931056,43.5,-0.725029860931056,43.5,-0.725029860931056,0.435435435435435,0.220882926967204,-0.223322920617493,-0.995051327492391
43.6,-0.200539211302653,43.6,-0.200539211302653,43.6,-0.200539211302653,0.436436436436436,0.397769097157922,-0.219860549755206,-0.287087869696981
43.7,-0.34704161352496,43.7,-0.34704161352496,43.7,-0.34704161352496,0.437437437437437,0.348360687549087,-0.216398178892919,-0.484838482269621
43.8,-0.247783187475883,43.8,-0.247783187475883,43.8,-0.247783187475883,0.438438438438438,0.381835913190229,-0.212935808030632,-0.350858327292938
43.9,0.263013051650918,43.9,0.263013051650918,43.9,0.263013051650918,0.439439439439439,0.554103599088874,-0.209473437168346,0.338620259098085
44,0.327596929958933,44,0.327596929958933,44,0.327596929958933,0.44044044044044,0.575884721208137,-0.206011066306059,0.425796314261651
44.1,0.163376655916614,44.1,0.163376655916614,44.1,0.163376655916614,0.441441441441441,0.520500901947305,-0.202548695443772,0.204129916331621
44.2,-0.113060269416911,44.2,-0.113060269416911,44.2,-0.113060269416911,0.442442442442442,0.427271653616208,-0.199086324581486,-0.169007796724104
44.3,0.333306561075877,44.3,0.333306561075877,44.3,0.333306561075877,0.443443443443443,0.577810312793409,-0.195623953719199,0.433503239430197
44.4,0.776518198504484,44.4,0.776518198504484,44.4,0.776518198504484,0.444444444444444,0.727284872891378,-0.192161582856912,1.03175536001887
44.5,0.704109578005993,44.5,0.704109578005993,44.5,0.704109578005993,0.445445445445445,0.702864831127343,-0.188699211994626,0.934017378648511
44.6,0.430233775652998,44.6,0.430233775652998,44.6,0.430233775652998,0.446446446446446,0.610499329815825,-0.185236841132339,0.564336698587408
44.7,0.978850940296131,44.7,0.978850940296131,44.7,0.978850940296131,0.447447447447447,0.795522245330846,-0.181774470270052,1.30486640137971
44.8,0.819534599041111,44.8,0.819534599041111,44.8,0.819534599041111,0.448448448448449,0.741792293284296,-0.178312099407765,1.08981938782832
44.9,0.280945184521065,44.9,0.280945184521065,44.9,0.280945184521065,0.449449449449449,0.560151268973931,-0.174849728545479,0.362825256463417
45,0.767033368256818,45,0.767033368256818,45,0.767033368256818,0.45045045045045,0.724086083172996,-0.171387357683192,1.01895262802832
45.1,0.785140475499972,45.1,0.785140475499972,45.1,0.785140475499972,0.451451451451451,0.730192763732017,-0.167924986820905,1.04339380779696
45.2,0.67983476931171,45.2,0.67983476931171,45.2,0.67983476931171,0.452452452452452,0.694678073279351,-0.164462615958619,0.901250965152479
45.3,1.11041202791965,45.3,1.11041202791965,45.3,1.11041202791965,0.453453453453454,0.839891648202636,-0.161000245096332,1.48244905718351
45.4,0.816728854770082,45.4,0.816728854770082,45.4,0.816728854770082,0.454454454454454,0.740846046942271,-0.157537874234045,1.08603216222723
45.5,1.55369268823911,45.5,1.55369268823911,45.5,1.55369268823911,0.455455455455455,0.989389486494083,-0.154075503371759,2.08079434565709
45.6,1.15286729509506,45.6,1.15286729509506,45.6,1.15286729509506,0.456456456456456,0.854209824552211,-0.150613132509472,1.53975566078537
45.7,1.15985024814256,45.7,1.15985024814256,45.7,1.15985024814256,0.457457457457457,0.856564848082315,-0.147150761647185,1.549181330411
45.8,0.965769045987986,45.8,0.965769045987986,45.8,0.965769045987986,0.458458458458459,0.791110334108697,-0.143688390784898,1.28720831131563
45.9,0.925851978622624,45.9,0.925851978622624,45.9,0.925851978622624,0.459459459459459,0.777648173865219,-0.140226019922611,1.23332779875157
46,1.31558260837022,46,1.31558260837022,46,1.31558260837022,0.46046046046046,0.909086090920388,-0.136763649060325,1.7593906455161
46.1,0.98106248141517,46.1,0.98106248141517,46.1,0.98106248141517,0.461461461461461,0.796268094735489,-0.133301278198038,1.30785156479264
46.2,0.756875400388099,46.2,0.756875400388099,46.2,0.756875400388099,0.462462462462462,0.720660275611906,-0.129838907335751,1.00524128720345
46.3,0.321935868895843,46.3,0.321935868895843,46.3,0.321935868895843,0.463463463463464,0.573975510030826,-0.126376536473465,0.418154949505472
46.4,0.730019350993697,46.4,0.730019350993697,46.4,0.730019350993697,0.464464464464465,0.71160298597825,-0.122914165611178,0.968990685585566
46.5,0.548092965160339,46.5,0.548092965160339,46.5,0.548092965160339,0.465465465465465,0.650247723173277,-0.119451794748891,0.723424376119309
46.6,0.422083236641934,46.6,0.422083236641934,46.6,0.422083236641934,0.466466466466467,0.607750534138192,-0.115989423886605,0.553335008118268
46.7,0.448385952194217,46.7,0.448385952194217,46.7,0.448385952194217,0.467467467467467,0.616621210141579,-0.112527053024318,0.588838713408336
46.8,-0.117180071199344,46.8,-0.117180071199344,46.8,-0.117180071199344,0.468468468468469,0.425882237122786,-0.109064682162031,-0.174568752133679
46.9,0.0802755407929048,46.9,0.0802755407929048,46.9,0.0802755407929048,0.46946946946947,0.492474781742445,-0.105602311299744,0.0919590838271369
47,0.246175561309434,47,0.246175561309434,47,0.246175561309434,0.47047047047047,0.548425100941693,-0.102139940437458,0.315892822696313
47.1,-0.229685527665796,47.1,-0.229685527665796,47.1,-0.229685527665796,0.471471471471472,0.387939407571852,-0.0986775695751712,-0.326429899777153
47.2,-0.110203455607652,47.2,-0.110203455607652,47.2,-0.110203455607652,0.472472472472472,0.428235123325393,-0.0952151987128844,-0.165151636878139
47.3,-0.188147688197812,47.3,-0.188147688197812,47.3,-0.188147688197812,0.473473473473474,0.401948178455936,-0.0917528278505977,-0.270361650552997
47.4,-0.20892089442775,47.4,-0.20892089442775,47.4,-0.20892089442775,0.474474474474475,0.394942347379254,-0.0882904569883109,-0.298401561126167
47.5,-0.656506754443032,47.5,-0.656506754443032,47.5,-0.656506754443032,0.475475475475475,0.243992566547671,-0.0848280861260244,-0.902558057226248
47.6,-0.311667951628873,47.6,-0.311667951628873,47.6,-0.311667951628873,0.476476476476477,0.360290569583883,-0.0813657152637376,-0.437090710200505
47.7,-1.11118739807563,47.7,-1.11118739807563,47.7,-1.11118739807563,0.477477477477477,0.0906500469641435,-0.0779033444014509,-1.51629117312991
47.8,-0.673656012223987,47.8,-0.673656012223987,47.8,-0.673656012223987,0.478478478478479,0.238208923821846,-0.0744409735391641,-0.925706320871809
47.9,-0.71086889855461,47.9,-0.71086889855461,47.9,-0.71086889855461,0.47947947947948,0.225658757390032,-0.0709786026768774,-0.975936699048886
48,-0.904818047544125,48,-0.904818047544125,48,-0.904818047544125,0.48048048048048,0.160248778773997,-0.0675162318145909,-1.23773147127672
48.1,-1.06811363135096,48.1,-1.06811363135096,48.1,-1.06811363135096,0.481481481481482,0.105176814289762,-0.0640538609523041,-1.45814971178589
48.2,-0.921891162365611,48.2,-0.921891162365611,48.2,-0.921891162365611,0.482482482482482,0.154490815507848,-0.0605914900900174,-1.26077695628759
48.3,-1.37303544845632,48.3,-1.37303544845632,48.3,-1.37303544845632,0.483483483483484,0.00234094395808898,-0.0571291192277306,-1.86973665646853
48.4,-1.27221567018958,48.4,-1.27221567018958,48.4,-1.27221567018958,0.484484484484485,0.0363427406911959,-0.0536667483654438,-1.73364897046983
48.5,-0.950472799335537,48.5,-0.950472799335537,48.5,-0.950472799335537,0.485485485485485,0.144851565875898,-0.0502043775031573,-1.29935677568574
48.6,-0.871193600471855,48.6,-0.871193600471855,48.6,-0.871193600471855,0.486486486486487,0.171588732444493,-0.0467420066408706,-1.19234480931695
48.7,-0.783721201257925,48.7,-0.783721201257925,48.7,-0.783721201257925,0.487487487487487,0.201089082365521,-0.0432796357785838,-1.07427356771707
48.8,-0.590494924664376,48.8,-0.590494924664376,48.8,-0.590494924664376,0.488488488488489,0.266255269924939,-0.0398172649162971,-0.813454536889689
48.9,-1.09207150966823,48.9,-1.09207150966823,48.9,-1.09207150966823,0.48948948948949,0.0970969422378216,-0.0363548940540103,-1.49048832904618
49,-0.729660694708309,49,-0.729660694708309,49,-0.729660694708309,0.49049049049049,0.219321163278512,-0.0328925231917238,-1.00130207971408
49.1,-0.978963828088889,49.1,-0.978963828088889,49.1,-0.978963828088889,0.491491491491492,0.13524287415843,-0.029430152329437,-1.33781429108027
49.2,-0.61469761710668,49.2,-0.61469761710668,49.2,-0.61469761710668,0.492492492492492,0.25809283351648,-0.0259677814671503,-0.846123607046711
49.3,8.81736713119506,49.3,8.81736713119506,49.3,-0.834771472406175,0.493493493493494,0.183872213090522,-0.0225054106048635,-1.14318180566013
49.4,-1.05484532770567,49.4,-1.05484532770567,49.4,-1.05484532770567,0.494494494494495,0.109651592664564,-0.0190430397425768,-1.44024000427356
49.5,-0.449102053792382,49.5,-0.449102053792382,49.5,-0.449102053792382,0.495495495495495,0.313940473538269,-0.0155806688802903,-0.622600827979764
49.6,-1.0110294988017,49.6,-1.0110294988017,49.6,-1.0110294988017,0.496496496496497,0.124428622863378,-0.0121182980180035,-1.38109689894079
49.7,-0.349154708360574,49.7,-0.349154708360574,49.7,-0.349154708360574,0.497497497497497,0.347648039472355,-0.00865592715571676,-0.487690761766941
49.8,-0.228002396592713,49.8,-0.228002396592713,49.8,-0.228002396592713,0.498498498498499,0.388507048977199,-0.00519355629343001,-0.324157990267867
49.9,-0.239238448391214,49.9,-0.239238448391214,49.9,-0.239238448391214,0.4994994994995,0.384717654119332,-0.00173118543114325,-0.339324541070767
50,-0.43449683797477,50,-0.43449683797477,50,-0.43449683797477,0.500500500500501,0.318866129872879,0.00173118543114325,-0.602886541177111
50.1,-0.229169167041867,50.1,-0.229169167041867,50.1,-0.229169167041867,0.501501501501502,0.388113551864546,0.00519355629343001,-0.325732910320725
50.2,-0.17994308316643,50.2,-0.17994308316643,50.2,-0.17994308316643,0.502502502502503,0.404715208074017,0.00865592715571676,-0.259286981153309
50.3,-0.0402217053720149,50.3,-0.0402217053720149,50.3,-0.0402217053720149,0.503503503503504,0.451836695233673,0.0121182980180035,-0.0706894726536715
50.4,0.391270607801507,50.4,0.391270607801507,50.4,0.391270607801507,0.504504504504505,0.597358875272677,0.0155806688802903,0.511743770461143
50.5,0.604025046646257,50.5,0.604025046646257,50.5,0.604025046646257,0.505505505505506,0.669110998794776,0.0190430397425768,0.798922137306321
50.6,0.670176943535706,50.6,0.670176943535706,50.6,0.670176943535706,0.506506506506507,0.691420940258778,0.0225054106048635,0.888214721825721
50.7,0.512452772122767,50.7,0.512452772122767,50.7,0.512452772122767,0.507507507507508,0.638227952647834,0.0259677814671503,0.675316837277097
50.8,0.707884931870849,50.8,0.707884931870849,50.8,0.707884931870849,0.508508508508509,0.704138081445042,0.029430152329437,0.939113394332411
50.9,0.061001492259086,50.9,0.061001492259086,50.9,0.061001492259086,0.50950950950951,0.485974546453917,0.0328925231917238,0.0659427534018252
51,0.779086726814239,51,0.779086726814239,51,0.779086726814239,0.510510510510511,0.72815111738222,0.0363548940540103,1.03522238881129
51.1,1.11167963595125,51.1,1.11167963595125,51.1,1.11167963595125,0.511511511511512,0.840319153116542,0.0398172649162971,1.48416008895466
51.2,0.81622163911935,51.2,0.81622163911935,51.2,0.81622163911935,0.512512512512513,0.740674986821405,0.0432796357785838,1.08534751675987
51.3,0.731867511646565,51.3,0.731867511646565,51.3,0.731867511646565,0.513513513513514,0.712226284143842,0.0467420066408706,0.9714853539029
51.4,1.13637418040644,51.4,1.13637418040644,51.4,1.13637418040644,0.514514514514515,0.848647468209244,0.0502043775031573,1.51749306656553
51.5,0.889413064193297,51.5,0.889413064193297,51.5,0.889413064193297,0.515515515515516,0.765359031963685,0.0536667483654438,1.18414213666975
51.6,1.09953722031454,51.6,1.09953722031454,51.6,1.09953722031454,0.516516516516517,0.836224084118908,0.0571291192277306,1.46777011791085
51.7,1.23712322273086,51.7,1.23712322273086,51.7,1.23712322273086,0.517517517517518,0.882625409016724,0.0605914900900174,1.65348527238295
51.8,1.12224264417628,51.8,1.12224264417628,51.8,1.12224264417628,0.518518518518519,0.843881561849551,0.0640538609523041,1.49841815786973
51.9,1.16369451153399,51.9,1.16369451153399,51.9,1.16369451153399,0.51951951951952,0.857861338361016,0.0675162318145909,1.55437036095939
52,1.14650317913787,52,1.14650317913787,52,1.14650317913787,0.520520520520521,0.852063505834966,0.0709786026768774,1.53116530451866
52.1,1.06673458397831,52.1,1.06673458397831,52.1,1.06673458397831,0.521521521521522,0.825161288780638,0.0744409735391641,1.42349274545082
52.2,0.68923524189915,52.2,0.68923524189915,52.2,0.68923524189915,0.522522522522523,0.697848413103623,0.0779033444014509,0.913939830211619
52.3,8.32214381519393,52.3,8.32214381519393,52.3,0.882493855655571,0.523523523523524,0.763025506475945,0.0813657152637376,1.17480251011007
52.4,1.07575246941199,52.4,1.07575246941199,52.4,1.07575246941199,0.524524524524525,0.828202599848267,0.0848280861260244,1.43566519000851
52.5,0.711233265818506,52.5,0.711233265818506,52.5,0.711233265818506,0.525525525525526,0.705267317912727,0.0882904569883109,0.943633013664265
52.6,0.929907551201914,52.6,0.929907551201914,52.6,0.929907551201914,0.526526526526527,0.77901592885187,0.0917528278505977,1.23880205685057
52.7,0.395857175809284,52.7,0.395857175809284,52.7,0.395857175809284,0.527527527527528,0.598905710187255,0.0952151987128844,0.517934772242585
52.8,0.445804541170535,52.8,0.445804541170535,52.8,0.445804541170535,0.528528528528529,0.615750620913743,0.0986775695751712,0.585354295381796
52.9,0.439212414080422,52.9,0.439212414080422,52.9,0.439212414080422,0.52952952952953,0.613527404703489,0.102139940437458,0.576456167088661
53,0.829813084809518,53,0.829813084809518,53,0.829813084809518,0.530530530530531,0.745258745897362,0.105602311299744,1.10369340508804
53.1,0.501836214731355,53.1,0.501836214731355,53.1,0.501836214731355,0.531531531531532,0.634647484285038,0.109064682162031,0.660986487086809
53.2,-0.15749589712286,53.2,-0.15749589712286,53.2,-0.15749589712286,0.532532532532533,0.41228559426416,0.112527053024318,-0.228987513545178
53.3,0.104201098311704,53.3,0.104201098311704,53.3,0.104201098311704,0.533533533533534,0.500543753500428,0.115989423886605,0.124254074105214
53.4,0.0234828852324584,53.4,0.0234828852324584,53.4,0.0234828852324584,0.534534534534535,0.473321274727276,0.119451794748891,0.0152997099442207
53.5,-0.19581731598034,53.5,-0.19581731598034,53.5,-0.19581731598034,0.535535535535536,0.399361571647595,0.122914165611178,-0.280714201563715
53.6,-0.124766085781874,53.6,-0.124766085781874,53.6,-0.124766085781874,0.536536536536537,0.423323829136933,0.126376536473465,-0.184808441093892
53.7,-0.0117403671989765,53.7,-0.0117403671989765,53.7,-0.0117403671989765,0.537537537537538,0.461442118771547,0.129838907335751,-0.0322450377149162
53.8,0.074044973180752,53.8,0.074044973180752,53.8,0.074044973180752,0.538538538538539,0.490373502637071,0.133301278198038,0.0835489926389471
53.9,-0.20875789299826,53.9,-0.20875789299826,53.9,-0.20875789299826,0.53953953953954,0.394997320139242,0.136763649060325,-0.298181539938509
54,-0.308164991337592,54,-0.308164991337592,54,-0.308164991337592,0.540540540540541,0.361471954286725,0.140226019922611,-0.432362374467366
54.1,-0.491678367248432,54.1,-0.491678367248432,54.1,-0.491678367248432,0.541541541541542,0.299581473938531,0.143688390784898,-0.680070821231088
54.2,-0.457965046748658,54.2,-0.457965046748658,54.2,-0.457965046748658,0.542542542542543,0.310951400460276,0.147150761647185,-0.634564196905764
54.3,-0.782772583189721,54.3,-0.782772583189721,54.3,-0.782772583189721,0.543543543543544,0.201409006881196,0.150613132509472,-1.07299311223484
54.4,-0.668491479141675,54.4,-0.668491479141675,54.4,-0.668491479141675,0.544544544544545,0.239950679329595,0.154075503371759,-0.91873517524425
54.5,-0.664979886953463,54.5,-0.664979886953463,54.5,-0.664979886953463,0.545545545545546,0.241134975167632,0.157537874234045,-0.913995188078235
54.6,-0.678310597173853,54.6,-0.678310597173853,54.6,-0.678310597173853,0.546546546546547,0.23663914997327,0.161000245096332,-0.931989132697043
54.7,-1.03646182206767,54.7,-1.03646182206767,54.7,-1.03646182206767,0.547547547547548,0.115851489477385,0.164462615958619,-1.41542573880076
54.8,-0.886973945279213,54.8,-0.886973945279213,54.8,-0.886973945279213,0.548548548548549,0.166266760052344,0.167924986820905,-1.21364529862584
54.9,-1.00758689540864,54.9,-1.00758689540864,54.9,-1.00758689540864,0.54954954954955,0.125589652006826,0.171387357683192,-1.3764500336369
55,-0.917804519408204,55,-0.917804519408204,55,-0.917804519408204,0.550550550550551,0.155869049080142,0.174849728545479,-1.25526075903803
55.1,-0.90184828681068,55.1,-0.90184828681068,55.1,-0.90184828681068,0.551551551551552,0.161250340199151,0.178312099407765,-1.23372285438495
55.2,-1.03657429128,55.2,-1.03657429128,55.2,-1.03657429128,0.552552552552553,0.115813558871286,0.181774470270052,-1.41557755102565
55.3,-0.67157703614618,55.3,-0.67157703614618,55.3,-0.67157703614618,0.553553553553554,0.238910065237011,0.185236841132339,-0.922900095262715
55.4,-1.04831551631734,55.4,-1.04831551631734,55.4,-1.04831551631734,0.554554554554555,0.111853792702579,0.188699211994626,-1.43142599042505
55.5,-0.947651019239979,55.5,-0.947651019239979,55.5,-0.947651019239979,0.555555555555556,0.145803220351678,0.192161582856912,-1.2955479047459
55.6,-0.978673535698911,55.6,-0.978673535698911,55.6,-0.978673535698911,0.556556556556557,0.135340776207084,0.195623953719199,-1.3374224511031
55.7,-0.887693072664905,55.7,-0.887693072664905,55.7,-0.887693072664905,0.557557557557558,0.166024232012569,0.199086324581486,-1.21461598496873
55.8,-0.896591969970576,55.8,-0.896591969970576,55.8,-0.896591969970576,0.558558558558559,0.163023050076465,0.202548695443772,-1.22662781799483
55.9,-0.811051421005521,55.9,-0.811051421005521,55.9,-0.811051421005521,0.55955955955956,0.191871877244614,0.206011066306059,-1.11116420988299
56,-0.306823677867511,56,-0.306823677867511,56,-0.306823677867511,0.560560560560561,0.361924316598457,0.209473437168346,-0.430551854255158
56.1,-0.529796590038626,56.1,-0.529796590038626,56.1,-0.529796590038626,0.561561561561562,0.286725979853725,0.212935808030632,-0.731523232881669
56.2,-0.477364694264532,56.2,-0.477364694264532,56.2,-0.477364694264532,0.562562562562563,0.304408806508288,0.216398178892919,-0.660750062268818
56.3,-0.117014284373736,56.3,-0.117014284373736,56.3,-0.117014284373736,0.563563563563564,0.425938149266636,0.219860549755206,-0.174344971186589
56.4,-0.33089117051651,56.4,-0.33089117051651,56.4,-0.33089117051651,0.564564564564565,0.353807476758145,0.223322920617493,-0.463038430189969
56.5,-0.234277456434817,56.5,-0.234277456434817,56.5,-0.234277456434817,0.565565565565566,0.386390764723183,0.226785291479779,-0.332628137575234
56.6,0.284779182336719,56.6,0.284779182336719,56.6,0.284779182336719,0.566566566566567,0.561444297153958,0.230247662342066,0.368000430420613
56.7,-0.284337290575259,56.7,-0.284337290575259,56.7,-0.284337290575259,0.567567567567568,0.369507923536674,0.233710033204353,-0.400199472354684
56.8,0.262880873722896,56.8,0.262880873722896,56.8,0.262880873722896,0.568568568568569,0.55405902165458,0.237172404066639,0.33844184382408
56.9,0.427799787952823,56.9,0.427799787952823,56.9,0.427799787952823,0.56956956956957,0.609678459581284,0.240634774928926,0.561051274243488
57,0.684809940136483,57,0.684809940136483,57,0.684809940136483,0.570570570570571,0.696355965752481,0.244097145791213,0.907966507446178
57.1,0.514847638495303,57.1,0.514847638495303,57.1,0.514847638495303,0.571571571571572,0.639035629087932,0.247559516653499,0.678549455207008
57.2,0.596036574306191,57.2,0.596036574306191,57.2,0.596036574306191,0.572572572572573,0.666416860626803,0.251021887515786,0.788139206277173
57.3,0.60405090147541,57.3,0.60405090147541,57.3,0.60405090147541,0.573573573573574,0.66911971841964,0.254484258378073,0.798957036449443
57.4,0.899679124000828,57.4,0.899679124000828,57.4,0.899679124000828,0.574574574574575,0.768821293881204,0.25794662924036,1.19799938122583
57.5,0.820940159311191,57.5,0.820940159311191,57.5,0.820940159311191,0.575575575575576,0.742266323037396,0.261409000102646,1.09171662910355
57.6,0.919502928947209,57.6,0.919502928947209,57.6,0.919502928947209,0.576576576576577,0.775506936300297,0.264871370964933,1.22475777912376
57.7,0.791739291676618,57.7,0.791739291676618,57.7,0.791739291676618,0.577577577577578,0.732418235858368,0.26833374182722,1.05230096509535
57.8,1.03939972090575,57.8,1.03939972090575,57.8,1.03939972090575,0.578578578578579,0.81594251768335,0.271796112689506,1.38659583567193
57.9,0.614272174861307,57.9,0.614272174861307,57.9,0.614272174861307,0.57957957957958,0.672566875971419,0.275258483551793,0.812753827783051
58,1.01206535826388,58,1.01206535826388,58,1.01206535826388,0.580580580580581,0.806723915357932,0.27872085441408,1.34969960138008
58.1,0.966268279478088,58.1,0.966268279478088,58.1,0.966268279478088,0.581581581581582,0.791278702220041,0.282183225276366,1.28788218237158
58.2,0.859649495169031,58.2,0.859649495169031,58.2,0.859649495169031,0.582582582582583,0.755321171918631,0.285645596138653,1.14396693191123
58.3,1.02188627430239,58.3,1.02188627430239,58.3,1.02188627430239,0.583583583583584,0.810036051097715,0.28910796700094,1.36295598580231
58.4,1.14558605531821,58.4,1.14558605531821,58.4,1.14558605531821,0.584584584584585,0.85175420285661,0.292570337863227,1.52992736033214
58.5,1.03489237651737,58.5,1.03489237651737,58.5,1.03489237651737,0.585585585585586,0.814422401190986,0.296032708725513,1.38051177083505
58.6,1.361026430796,58.6,1.361026430796,58.6,1.361026430796,0.586586586586587,0.924412167206815,0.2994950795878,1.8207312350629
58.7,1.04120747688901,58.7,1.04120747688901,58.7,1.04120747688901,0.587587587587588,0.816552189243262,0.302957450450087,1.38903596530563
58.8,0.579777487733982,58.8,0.579777487733982,58.8,0.579777487733982,0.588588588588589,0.660933431024016,0.306419821312374,0.766192505876676
58.9,0.642565123502775,58.9,0.642565123502775,58.9,0.642565123502775,0.58958958958959,0.682108764529657,0.30988219217466,0.850943972384548
59,0.974221621250305,59,0.974221621250305,59,0.974221621250305,0.590590590590591,0.793960992490233,0.313344563036947,1.29861769375977
59.1,0.715852312161433,59.1,0.715852312161433,59.1,0.715852312161433,0.591591591591592,0.706825106251018,0.316806933899234,0.949867855072729
